	GO:0000902	GO:0001101	GO:0001501	GO:0001558	GO:0001894	GO:0002790	GO:0006082	GO:0006107	GO:0006508	GO:0006520	GO:0006528	GO:0006541	GO:0006807	GO:0006810	GO:0006888	GO:0007154	GO:0007267	GO:0007275	GO:0007399	GO:0007409	GO:0007417	GO:0008104	GO:0008150	GO:0008152	GO:0008361	GO:0009064	GO:0009066	GO:0009306	GO:0009410	GO:0009653	GO:0009719	GO:0009725	GO:0009743	GO:0009746	GO:0009749	GO:0009892	GO:0009894	GO:0009895	GO:0009914	GO:0009987	GO:0010033	GO:0010243	GO:0010605	GO:0010611	GO:0010614	GO:0010721	GO:0010817	GO:0014070	GO:0014741	GO:0014743	GO:0015031	GO:0015833	GO:0016043	GO:0016192	GO:0016202	GO:0016358	GO:0016579	GO:0019222	GO:0019538	GO:0019752	GO:0021952	GO:0021953	GO:0021954	GO:0021955	GO:0022008	GO:0023052	GO:0023061	GO:0030030	GO:0030072	GO:0030073	GO:0030154	GO:0030162	GO:0030182	GO:0030308	GO:0031016	GO:0031175	GO:0031323	GO:0031324	GO:0031329	GO:0031330	GO:0032501	GO:0032502	GO:0032507	GO:0032535	GO:0032787	GO:0032879	GO:0032880	GO:0032940	GO:0032989	GO:0033036	GO:0033365	GO:0034284	GO:0034641	GO:0036211	GO:0040008	GO:0040014	GO:0042176	GO:0042177	GO:0042221	GO:0042592	GO:0042886	GO:0042981	GO:0043066	GO:0043067	GO:0043069	GO:0043170	GO:0043200	GO:0043412	GO:0043436	GO:0043502	GO:0043603	GO:0043648	GO:0044057	GO:0044237	GO:0044238	GO:0044281	GO:0045184	GO:0045185	GO:0045595	GO:0045596	GO:0045843	GO:0045861	GO:0045926	GO:0046620	GO:0046621	GO:0046879	GO:0046903	GO:0046907	GO:0048193	GO:0048468	GO:0048513	GO:0048518	GO:0048519	GO:0048523	GO:0048583	GO:0048585	GO:0048634	GO:0048635	GO:0048638	GO:0048640	GO:0048666	GO:0048667	GO:0048699	GO:0048731	GO:0048812	GO:0048813	GO:0048856	GO:0048858	GO:0048869	GO:0048871	GO:0048872	GO:0048873	GO:0050789	GO:0050793	GO:0050794	GO:0050808	GO:0050896	GO:0051049	GO:0051050	GO:0051093	GO:0051128	GO:0051147	GO:0051148	GO:0051153	GO:0051154	GO:0051171	GO:0051172	GO:0051179	GO:0051222	GO:0051223	GO:0051234	GO:0051235	GO:0051239	GO:0051241	GO:0051246	GO:0051248	GO:0051641	GO:0051649	GO:0051651	GO:0055021	GO:0055022	GO:0055024	GO:0055026	GO:0060249	GO:0060255	GO:0060284	GO:0060348	GO:0060420	GO:0060996	GO:0060997	GO:0061050	GO:0061052	GO:0061117	GO:0061136	GO:0061564	GO:0065007	GO:0065008	GO:0070201	GO:0070536	GO:0070646	GO:0070647	GO:0070727	GO:0071108	GO:0071702	GO:0071704	GO:0071705	GO:0071840	GO:0072595	GO:0080090	GO:0080134	GO:0080135	GO:0090066	GO:0090087	GO:0090257	GO:0097061	GO:0097066	GO:0097068	GO:0099173	GO:0106027	GO:0120036	GO:0120039	GO:1901564	GO:1901605	GO:1901698	GO:1901700	GO:1901799	GO:1901861	GO:1901862	GO:1903050	GO:1903051	GO:1903573	GO:1904292	GO:1904293	GO:1904386	GO:1904589	GO:1904591	GO:1904951	GO:1905207	GO:1905208	GO:1905897	GO:2000026	GO:2000725	GO:2000726
GO:0006528	-0	-0	-0	-0	-0	-0	0.3262958928852999	0.30970770733114894	0.18856587097364935	0.0860802629598996	1	0.5694817181468339	0.05870535465429934	-0	0.00840435715526232	0.011218694944929261	0.008881532759622685	-0	-0	0.008325187793802381	-0	0.010282497941738517	-0	-0	0.007697504303931039	0.607921556240984	0.5979714981311867	0.008423737175502091	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.010004639347859742	-0	0.01151644856836703	0.009845380671533024	-0	0.007086822074312192	0.10422713860437545	-0	0.20999039148608484	0.46522745273722405	0.006367929275462623	0.007025454120732321	0.006692840480076783	0.006408818118539807	0.008995112098587643	-0	0.007698903296285831	0.009261378577970436	0.00675652092560273	0.006677432119397221	0.009722855310362499	-0	0.00888214714339555	-0	-0	0.008639462890151764	-0	-0	-0	-0	-0	-0	0.007537314219102596	0.008331049303464184	0.4315314101364971	-0	-0	0.008835330244027655	-0	-0	0.009376714894035432	-0	0.1289671565561165	0.18254093422737705	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.08020055466928726	-0	0.0672081711825207	0.4618393515510457	-0	0.11170327921700553	0.3921630525407015	-0	0.05973351803357394	0.05962916503059711	0.05259805654949143	0.01012658786223589	0.007545499467592926	-0	-0	-0	-0	-0	-0	-0	0.0068261045871245846	-0	0.009965587827040235	0.008905444252978092	0.0092051252752804	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008723524781691245	0.008379309791549508	0.008918738422865233	-0	0.008445115066938845	0.006816747257477464	-0	0.008452384629912909	0.00974266128045106	-0	-0	-0	-0	-0	-0	0.008001054650313906	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.010656400775025209	0.010156425302589252	0.007844586157544794	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.006347872518425237	0.006293097269178638	-0	-0	-0	-0	0.008397137321384866	-0	-0	-0	0.09415082532596539	0.13088963330686318	0.1676974208927136	0.01028457141013757	0.09356953742692586	-0	0.060493729444002525	-0	0.011722580186188583	0.007149497646407692	-0	-0	-0	-0	-0	-0	0.006448145443751414	-0	-0	0.0074372427818879564	0.0065892113841594414	0.009112596782262814	0.008448743017729582	0.13047825088660805	0.5374020366754926	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0006541	-0	-0	-0	-0	-0	-0	0.40562200607348614	0.3552478920694152	0.23138390688707564	0.10567509572612858	0.5694817181468339	1	0.07646533864720235	-0	0.009859777649206833	0.013971711421808353	0.010523054354550195	-0	-0	0.009750991277463514	-0	0.012548799365943504	-0	-0	0.008900875242332844	0.7246687891767467	0.7105743858515872	0.00988646177200292	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.012137411006254597	-0	0.01443655774825746	0.011903806577780097	-0	0.008094332196661275	0.11610268434742861	-0	0.2644972393683395	0.5777255888031313	0.00716983696176492	0.008014373389528227	0.007584395874378847	0.007221714365368345	0.0106828757153836	-0	0.008902745895302858	0.011060533580062934	0.007666275892647043	0.007564615053693545	0.01172515611277188	-0	0.010523916842572187	-0	-0	0.010184937927809098	-0	-0	-0	-0	-0	-0	0.008687378847805455	0.009759033411638023	0.5253719662438238	-0	-0	0.010458257183681385	-0	-0	0.011225432915200239	-0	0.16512311281398165	0.2223774688806378	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.10329095977606291	-0	0.08270073592460576	0.5738407833019388	-0	0.1378461609754281	0.46815500652866204	-0	0.07821898953416509	0.07804015209676397	0.06641998773346901	0.012317362612133797	0.00869825431987509	-0	-0	-0	-0	-0	-0	-0	0.007755984181482538	-0	0.0120799827057481	0.010556638216858124	0.01098039590060391	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01030196841584496	0.009825321782490251	0.010575324440681119	-0	0.009915921481390633	0.007743906076760708	-0	0.009925945189974025	0.01175397173273554	-0	-0	-0	-0	-0	-0	0.009309271708602029	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.013110184028281636	0.012361534673631927	0.009098128366627411	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007144420763480489	0.0070751113814366585	-0	-0	-0	-0	0.009849842192320483	-0	-0	-0	0.10373561332188203	0.15018037553595973	0.2007324295860027	0.012551887696740061	0.1030303912500484	-0	0.07952767848910657	-0	0.01476195230027153	0.008176198218288211	-0	-0	-0	-0	-0	-0	0.007271689882233863	-0	-0	0.008554707998665258	0.00745159286792204	0.010848991174093613	0.009920923541399979	0.16760840808600067	0.6551449647395133	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0006807	-0	-0	-0	-0	-0	-0	0.14099196978992934	0.05641727489716239	0.12132831309385288	0.1219653281645689	0.05870535465429934	0.07646533864720235	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.087564426404873	0.08453942669628749	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.0391506348107394	-0	0.1649951413743485	0.13927686309021897	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.11095952145755021	-0	-0	-0	-0	-0	-0	-0	0.20280243792691666	0.11175975559419327	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2192776337366285	-0	0.12528532824875852	0.14019700796050194	-0	0.12947572742962657	0.08900045047995993	-0	0.2775333257838658	0.27529490646248583	0.17023419307705012	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.033690398830120906	0.05661511448924833	0.09172087626648032	-0	0.03339114489675667	-0	0.29474266002026206	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.21179039812676304	0.11265896463833658	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0006810	-0	-0	-0	-0	-0	0.2626858056615184	-0	-0	-0	-0	-0	-0	-0	1	0.3741165712290401	-0	-0	-0	-0	-0	-0	0.5336087674057739	-0	-0	-0	-0	-0	0.3756284963996397	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.28536538551427976	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.519494481031092	0.3942419499519028	-0	0.5028930463102922	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.32242796738304247	-0	0.26222680765229106	0.25757330197995837	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.302258067825237	-0	-0	-0	-0	0.40902229906855675	-0	0.5660340916351212	0.4435623784112566	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4037629818749851	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5325832958163095	0.3027914796050977	-0	-0	-0	-0	-0	-0	-0	0.2663686281924387	0.413357782979934	0.515372973729415	0.4149666786762886	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7785743383849836	0.3391984859005928	-0	-0	-0	-0	0.5760878413917329	0.5358371479370075	0.3227909184231082	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5338349485235604	-0	0.6396177308980574	-0	0.5965101561294328	-0	0.27778778142541266	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0006888	-0	-0	-0	-0	-0	0.1961478700831387	0.013359722300851631	0.008193176195298807	-0	-0	0.00840435715526232	0.009859777649206833	-0	0.3741165712290401	1	0.013480849853337754	0.010242171009423016	-0	-0	0.009509338805999622	-0	0.6145093275974663	-0	-0	0.008699085781707572	0.010631140210135859	0.0104299908151521	0.4874105191178207	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20821005063658374	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.59498150789657	0.2591950045365112	0.013913102231913273	0.3009222825252634	-0	0.007927112210888564	-0	-0	-0	0.013290875236309271	0.007038323367127919	0.007850407346221404	0.007437390328138712	0.007088308456045155	0.01039351292194171	-0	0.22677724432589547	0.010750646955870653	0.19589791961134934	0.37515464188780423	0.011377493972023043	-0	0.010242988066771985	-0	-0	0.009921588871999383	-0	-0	-0	-0	-0	-0	0.42960353004610746	0.009516987117088562	0.011994148249112374	-0	-0	0.2653490756621935	-0	0.3100508708185711	0.5515465937885627	-0	0.01532440365934352	-0	-0	-0	-0	-0	-0	-0	0.2631780420724133	-0	-0	-0	-0	-0	-0	-0	0.01332793234020548	-0	-0	0.010724403650891405	-0	0.01684603613525979	-0	-0	0.6035284587609361	0.4301294168654095	-0	-0	-0	-0	-0	-0	-0	0.19814483714248107	0.26712341813750834	0.7108270507732152	0.6923864037003258	0.010674921486399754	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01003261256870643	0.009580017441055771	0.01029168136629404	-0	0.009666129865754138	0.007590714500003572	-0	0.009675654678928475	0.011404624127497863	-0	-0	-0	-0	-0	-0	0.009088769498026604	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.3645646095312896	0.2269258653121182	-0	-0	-0	-0	0.3130433713787962	0.605625260311207	0.44944523122360575	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007013829424198822	0.00694701882040787	-0	-0	-0	-0	0.009603327302931427	-0	-0	-0	-0	-0	-0	0.6146557714276869	-0	0.34385901598209045	-0	0.33129428913916015	0.014215080810460743	0.4048523039905884	-0	-0	-0	-0	-0	-0	0.007136448488828514	-0	-0	0.008368144569035302	0.007309642216236741	0.01055068505148022	0.009670883026171312	-0	0.01208160371227433	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0007154	-0	-0	-0	-0	-0	-0	0.022220798634822177	0.01084553810330785	-0	-0	0.011218694944929261	0.013971711421808353	-0	-0	0.013480849853337754	1	0.014752183008518445	-0	-0	0.013278306239033059	-0	0.019067219158840788	-0	-0	0.011750103110234993	0.015572851539534645	0.015145000689147311	0.013530782559591371	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.018133343590366852	-0	0.02379494987496718	0.017616838027400716	-0	0.010384175983046088	-0	-0	-0	0.02203098474495519	0.008910248174329477	0.010252945001447817	0.00955960872371668	0.008990508832591702	0.015068208969491641	-0	0.011753363281187782	0.015830628606515358	0.00969005718172883	0.009528204528531255	0.017228355542681886	-0	0.01475387811245981	-0	-0	0.014096154066381383	-0	-0	-0	-0	-0	-0	0.011380881880992004	0.01329322348767291	0.01868285219238758	-0	-0	0.014625151464410506	-0	-0	0.01617061730953868	-0	0.028243464031951743	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.022132991549357307	-0	-0	0.015773789795462442	-0	0.03388432284939203	-0	-0	0.018537967886852125	0.011399553889078168	-0	-0	-0	-0	-0	-0	-0	0.009833824444545749	-0	0.01800545974147834	0.014818270153184508	0.015666974845224075	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.014321320746612054	0.013416520903982949	0.014855114913200315	-0	0.013586024611253772	0.009814416090032543	-0	0.01360484851040286	0.01729063998584766	-0	-0	-0	-0	-0	-0	0.012472416804985936	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.020394131237600064	0.018638203888292168	0.01209630835568324	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008871029032459869	0.008764421236524931	-0	-0	-0	-0	0.013462283464061219	-0	-0	-0	-0	-0	-0	0.019074350146759074	-0	-0	-0	-0	0.024692058257070548	0.010519299238259412	-0	-0	-0	-0	-0	-0	0.009068094580575878	-0	-0	0.011154261842656693	0.009349584105058456	0.015400821056527823	0.013595416406735887	-0	0.018895913215868906	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0007267	-0	-0	-0	0.17016944688040286	-0	-0	0.014607254729999136	0.008646026502886333	-0	-0	0.008881532759622685	0.010523054354550195	-0	-0	0.010242171009423016	0.014752183008518445	1	-0	-0	0.010124833059202698	-0	0.013174834251315281	-0	-0	0.15901117636838563	0.011406336787576092	0.011175102274366628	0.010270968080633325	-0	-0	-0	-0	-0	-0	-0	0.23071325658232586	0.2018683829894535	0.17154748534462042	0.14532323975961128	-0	-0	-0	0.2295381742651982	0.12704086408313756	0.1210341586677551	0.1638620304528183	0.17969492822846758	-0	0.12140913561448072	0.1278759905777699	0.012722115725507865	-0	0.015271378207836002	0.01246569970613679	0.12174670642805094	0.008350268968326975	-0	0.2876084310509172	-0	0.014524989023570465	0.007369926146526489	0.008265200314920314	0.007808654097748129	0.00742475051602946	0.011133236761799028	0.26658508205215453	0.38101183853085	0.011544020078597327	0.32651241300195494	0.3220549202776958	0.012269924270660204	0.18181232924530225	0.01096070106225921	0.16210444571516014	-0	0.010593491202176316	0.28595190286754507	0.23019785572072146	0.1931434536811979	0.16830092965493612	-0	-0	0.008982877452637855	0.17493015184236527	0.012990173066732287	0.20174249936315417	0.17731863308342882	0.010889496465989013	-0	-0	0.011723768058578892	-0	0.016988695251568216	-0	0.17584905919662971	0.13782178159477448	0.18206108939182447	0.15140539461015465	-0	-0	-0	0.193821601934565	0.18026687951864082	0.19442008411234254	0.18070921933263215	-0	-0	-0	0.014569258908035522	0.13060068682294115	-0	0.01151376590849595	0.17095073124363508	0.018879172418394947	-0	-0	0.012919964147827328	0.008994505854677457	0.1872489198636055	0.16969552615666045	0.11552827735402886	0.1509933498484576	0.16455559372660258	0.14530473266965455	0.13768847067232962	0.3304487623547882	-0	0.01265903545441036	0.01099619951580463	0.011456750832094197	-0	0.24459385156449978	0.2459664885214744	0.24482333722885105	0.22582522927722207	0.2011162578293188	0.12429544810586385	0.11695051147802399	0.16842694025131777	0.16119666195608706	0.010720157386228486	0.0102049957399189	0.011016475759514047	-0	0.01030276754233846	0.007977841883086242	-0	0.010313589035849833	0.012301483330496068	-0	-0	-0	0.2971923915092005	0.21335609384517584	0.31056537286049235	0.009649419854699765	-0	0.19591829616019601	0.17416506108696245	0.1754580129366127	0.2152132260428802	0.14738520311865846	0.13293064897546303	0.14385554209802692	0.12500066928144965	0.2828542053571105	0.22099036836096247	-0	0.1575802523057882	0.1652561969363389	-0	-0	0.2044609554644146	0.1798918326389954	0.22086961536213887	0.1837251848303334	0.013795012959951338	0.012968572515053683	0.00942275268545322	0.12776096957106484	0.1182434328794498	0.11259863365605043	0.10747334018070129	-0	0.2859693882310157	0.17935986016353128	-0	0.13132450405701976	0.007343074226814739	0.007269876653700039	0.11482369216238539	0.10886078851634072	0.1182434328794498	0.17783583261357266	0.010231450370371962	-0	0.22198680005892502	0.16893890396829184	-0	-0	-0	0.013178238451675385	-0	-0	-0	-0	0.015635969141575973	0.008437421794551923	0.2835228357711365	0.19130558386782043	0.1760082458709273	0.17803647836437544	0.15581852756700762	0.15767156372254673	0.007477585905666169	-0	-0	0.008841101231765928	0.007667954292637461	0.01131377174742863	0.01030816760859419	-0	0.013092818832967607	-0	-0	0.14485477074336678	0.13729313340620264	0.11790420377442473	0.1783974456214766	0.14563905621426043	0.1365270236060941	0.1379513495999607	0.11492472566567205	-0	0.10641538298534953	0.10633298909919556	0.16026884310442271	0.12554781431114415	0.11927400773109732	0.14817478971935966	0.18824248417625308	0.12148906744386956	0.11719957540946066
GO:0007275	0.7338700700860775	-0	0.6213453199933032	-0	0.5393881321777646	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	0.8006614925124423	0.6909952109918794	0.6801500959142123	-0	-0	-0	-0	-0	-0	-0	-0	0.8207563995810906	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5580049880028207	-0	-0	-0	-0	0.48688636936187263	0.5517688713703092	0.5185125009170372	0.4908208051983008	0.7691217305121537	-0	-0	-0	-0	-0	0.817093227431902	-0	0.7556190371174439	-0	0.5291633336760532	0.7270682425152292	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7194661972653265	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7945931653725723	0.7884425629399797	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7368879898111473	0.697136615543862	0.7599778000085854	0.8572573706466102	0.7046431112265724	0.5307952881388127	0.870150974831127	0.7054750235845261	0.819513346065491	0.584005455279988	0.5418192492389583	0.4397134715418089	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5397130627785669	-0	-0	0.550664659283177	-0	0.4849611858849682	0.4797192812071112	-0	-0	-0	-0	0.6991659474029585	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7050582192698229	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0007399	0.6831252932914789	-0	0.6773996296812338	-0	0.5100240394271928	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8006614925124423	1	0.7483690983220662	0.7373800527275239	-0	-0	-0	-0	-0	-0	-0	-0	0.7577998928799109	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6120369022099527	-0	-0	-0	-0	0.5376956117026203	0.6055587488648096	0.5708804145273898	0.5418349774008072	0.8268710334773228	-0	-0	-0	-0	-0	0.7516949751268909	-0	0.8133859005495944	-0	0.5022609382278065	0.7847591825704978	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6706275538282003	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7354417790300583	0.7301697848206169	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.7946224147352905	0.7545820138837263	0.817742736052436	0.8825286989434559	0.762166123581035	0.5837141892835351	0.7963672015979284	0.6584553329807339	0.75374271028162	0.5497368590413317	0.5121971300689528	0.420000845209469	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.5103145452829663	-0	-0	0.6044108727274068	-0	0.5356690075855178	0.5301471362373589	-0	-0	-0	-0	0.7566333897596799	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.658092222602958	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0007409	0.7631229561597811	-0	0.6070565144085521	-0	0.4608892485977945	-0	0.013160775249502972	0.008117917698113862	-0	-0	0.008325187793802381	0.009750991277463514	-0	-0	0.009509338805999622	0.013278306239033059	0.010124833059202698	0.6909952109918794	0.7483690983220662	1	0.7528954746066109	0.011986596744210376	-0	-0	0.2999768324381362	0.010504775667002106	0.010308335503881536	0.009534157421878967	-0	0.6588351620633381	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01161069203572574	-0	0.4295057968237987	0.01139674412245007	-0	0.7619460980665297	-0	-0	-0	0.013093958269753356	0.7284344584966282	0.7040649204485304	0.6983977368430786	0.7335665261428732	0.8329466779302156	-0	0.008616046480283152	0.3698720537898205	0.007452728372111408	0.007356616765359157	0.7826705595434619	-0	0.9065348652525034	-0	0.4567841706760355	0.929083163897537	-0	-0	-0	-0	-0	-0	0.00841416995160008	0.327880628503742	0.011833549175573322	-0	-0	0.010064833318790089	0.7507998083133928	-0	0.010773419358884557	-0	0.015063211721918787	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.013129923949900096	-0	-0	0.010595825682326216	-0	0.016530932307616396	-0	-0	0.011775258176644494	0.008424371734022709	-0	-0	-0	-0	-0	-0	-0	0.007537480913897035	-0	0.011558129144962797	0.010155919450377674	0.7396089088018392	0.6378505993401541	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8975795328445754	0.9040460137936775	0.8907770720264814	0.7631964099185573	0.9783488825389662	0.7851175786829109	0.6829603990589483	0.9455190342356773	0.6513706325915933	0.4930774681012261	0.4626630764624092	0.3861042100241651	-0	-0	-0	0.3132777887885006	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.012497782123192464	0.011815621280017603	0.00879891833979994	-0	-0	-0	-0	0.4611264640205692	-0	-0	0.5477761348730809	-0	0.674853456484311	0.7190585536326186	-0	-0	-0	-0	0.9213303051874097	-0	-0	-0	-0	-0	-0	0.011989414520187222	-0	-0	-0	-0	0.013990057537694946	0.007933746900379868	-0	-0	-0	-0	-0	-0	0.5988322099277957	-0	-0	0.28867179195006065	0.6132459911751117	0.843665792859576	0.9778299231524911	-0	0.011918669988008375	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
